,dimA_dark_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_56280,84.79004539779213,80.54860206301528,0.07403534627207864,0.2897498279618756,cds-ABJ13602.1,PA14_56280,hypothetical protein
gene-PA14_56300,301.13452980498454,340.1032963641291,-0.17556484331298125,0.9093002344708014,cds-ABJ13603.1,fumA,putative fumarase
gene-PA14_56340,43.02814959472275,38.52318451938074,0.15955382674573942,0.5832172458436541,cds-ABJ13604.1,mntH1,NRAMP protein MntH1
gene-PA14_56360,31.59814878308072,31.00543049432578,0.02731911721704188,0.12361158190034575,cds-ABJ13605.1,PA14_56360,conserved hypothetical protein
gene-PA14_56370,70.77707072277758,83.1294155014023,-0.23207701103027753,1.6242789669932782,cds-ABJ13606.1,PA14_56370,putative amidase/protease
gene-PA14_56380,10.019897089304232,10.145360040165391,-0.017952371587901583,0.030659642077831763,cds-ABJ13607.1,PA14_56380,hypothetical protein
gene-PA14_56390,74.41464682120089,74.81225180335191,-0.0076879448807034454,0.03389330529830382,cds-ABJ13608.1,PA14_56390,putative acyltransferase
gene-PA14_56410,61.59798581627208,69.71896128836586,-0.17866789559724167,1.213228438254268,cds-ABJ13609.1,PA14_56410,putative phospholipase
gene-PA14_56420,36.61771617464931,41.43285930274756,-0.17823356636257878,1.3269992621347064,cds-ABJ13610.1,PA14_56420,putative membrane protein
gene-PA14_56430,5.892371857777989,6.179973019415576,-0.0687520488163643,0.11456521242167485,cds-ABJ13611.1,PA14_56430,putative transcriptional regulator
gene-PA14_56450,19.870401306034562,16.730841350229856,0.2481109995288361,1.6603902808792845,cds-ABJ13612.1,PA14_56450,putative amidase
gene-PA14_56470,3.5698367279156584,3.024909671149592,0.23896595682786934,0.31328277799545895,cds-ABJ13613.1,PA14_56470,putative MFS transporter
gene-PA14_56480,19.362136728680962,18.54600980456399,0.062129345478303094,0.07951275155302409,cds-ABJ13614.1,PA14_56480,Metal-dependent amidase/aminoacylase/carboxypeptid
gene-PA14_56510,56.11257114334032,47.3188120590219,0.24591016027444584,0.621233077760828,cds-ABJ13615.1,PA14_56510,conserved hypothetical protein
gene-PA14_56520,16.318847596436708,18.11193088045354,-0.15040116806871273,0.38877785974230455,cds-ABJ13616.1,PA14_56520,conserved hypothetical protein
gene-PA14_56530,92.9191139442944,88.80102545039499,0.06539905974684573,0.20142105804896282,cds-ABJ13617.1,PA14_56530,putative beta-lactamase
gene-PA14_56540,556.3687373404038,504.1014456048926,0.14232726452391953,0.42423928565151275,cds-ABJ13618.1,PA14_56540,putative flavoprotein
gene-PA14_56550,66.84168460181,56.874824628009755,0.2329578984019605,1.0396823111588684,cds-ABJ13619.1,PA14_56550,conserved hypothetical protein
gene-PA14_56560,3.7001743634428457,4.284636924177524,-0.21157964695706857,0.8316013976340925,cds-ABJ13620.1,PA14_56560,putative hemolysin
gene-PA14_56570,4.084365806729228,4.754251129052978,-0.21910597761500122,0.3619316682476869,cds-ABJ13621.1,PA14_56570,putative acyltransferase
gene-PA14_56590,3861.7783538468175,3047.9953941994813,0.34140464052399094,1.6705875428676071,cds-ABJ13622.1,PA14_56590,putative universal stress protein
gene-PA14_56600,53.68139944514315,37.87523349595032,0.5031674883809815,0.2935482353328769,cds-ABJ13623.1,PA14_56600,conserved hypothetical protein
gene-PA14_56620,273.60016500333074,133.53141671630854,1.034889881583763,0.3393308190877961,cds-ABJ13624.1,PA14_56620,putative transcriptional regulator
gene-PA14_56640,178.91962993910957,46.53218154092544,1.9430109256171637,0.33920416003134785,cds-ABJ13625.1,PA14_56640,putative MFS transporter
gene-PA14_56660,61.33993701623905,57.13123254990208,0.10254702852697552,0.11144302889032723,cds-ABJ13626.1,PA14_56660,probable xenobiotic reductase B
gene-PA14_56670,50.95965543699149,57.03657095973302,-0.16253172362211604,0.31896066484058255,cds-ABJ13627.1,PA14_56670,conserved hypothetical protein
gene-PA14_56680,431.0326398299931,555.8563955611409,-0.3669150916768527,0.791650536284456,cds-ABJ13628.1,PA14_56680,putative ferrous iron transport protein B
gene-PA14_56690,72.02346893213881,134.24595450909192,-0.8983396118714592,1.5489632109671354,cds-ABJ13629.1,feoA,putative iron transport protein
gene-PA14_56700,35.619791767145024,30.658238391604623,0.2164042731117282,0.5598445695866971,cds-ABJ13630.1,PA14_56700,conserved hypothetical protein
gene-PA14_56720,50.66705825573617,50.707371133879356,-0.00114741343832594,0.01131787530206636,cds-ABJ13631.1,PA14_56720,probable dehydrogenase
gene-PA14_56730,173.7300708989072,171.4692158401974,0.01889790116009554,0.03128352214820778,cds-ABJ13632.1,PA14_56730,conserved hypothetical protein
gene-PA14_56740,21.814024547696913,19.84457175342631,0.1365115266540287,0.33618001170374107,cds-ABJ13633.1,iciA,inhibitor of chromosome initiation
gene-PA14_56750,4.167340263178176,2.799753142777772,0.5738271018556279,0.43460521405222613,cds-ABJ13634.1,PA14_56750,conserved hypothetical protein
gene-PA14_56770,3.0483254429631117,2.4523305349828486,0.3138633748156298,0.25173017678070475,cds-ABJ13635.1,PA14_56770,putative permease
gene-PA14_56780,1008.2803379610909,981.3987701080772,0.03898544681227577,0.09960027064584774,cds-ABJ13636.1,sodB,iron superoxide dismutase'
gene-PA14_56790,128.3864625608663,127.46654468244851,0.01037444651609146,0.04605201197983051,cds-ABJ13637.1,PA14_56790,putative GGDEF domain/EAL domain protein
gene-PA14_56800,37.08785000336266,29.387658836067597,0.3357361949743789,1.9400858026380363,cds-ABJ13638.1,PA14_56800,hypothetical protein
gene-PA14_56810,40.32835282954817,34.803065205859404,0.21258010186041115,0.5881186585006691,cds-ABJ13639.1,PA14_56810,putative lemA-like protein
gene-PA14_56830,1103.7484980178642,1759.194842602464,-0.6725038046463291,1.418190667614469,cds-ABJ13640.1,icmP,Insulin-cleaving metalloproteinase outer membrane
gene-PA14_56840,59.72326367174991,91.82030575812125,-0.620520221712119,1.5148220217926536,cds-ABJ13641.1,PA14_56840,putative thiol oxidoreductase
gene-PA14_56850,152.7143268952499,232.8244768700466,-0.6084073187555307,1.384527250110955,cds-ABJ13642.1,PA14_56850,putative lipoprotein
gene-PA14_56870,106.31787603106666,140.73227797970216,-0.4045690673456296,0.8523591115452377,cds-ABJ13643.1,PA14_56870,conserved hypothetical protein
gene-PA14_56880,87.7021256063631,85.00456814922866,0.04507143484514041,0.13113404373317153,cds-ABJ13644.1,PA14_56880,putative membrane fusion protein
gene-PA14_56890,119.24167220104387,109.58091354317487,0.12189197520899553,0.4171938829455426,cds-ABJ13645.1,PA14_56890,putative RND efflux transporter
gene-PA14_56900,65.62400945087049,66.88242106607457,-0.02740333049050435,0.12354789327332451,cds-ABJ13646.1,pncB2,nicotinate phosphoribosyltransferase
gene-PA14_56910,18.193317433389453,21.62550818648749,-0.24932538989523675,1.222968637153899,cds-ABJ13647.1,PA14_56910,conserved hypothetical protein
gene-PA14_56920,24.737632841484952,24.017541182884425,0.04261899141261052,0.08101204926548253,cds-ABJ13648.1,inaA,InaA protein
gene-PA14_56930,29.264391082359612,26.915237704599587,0.12072308911293358,0.488089020860904,cds-ABJ13649.1,PA14_56930,conserved hypothetical protein
gene-PA14_56940,35.66841099344731,32.27531622047287,0.14421571120555976,1.1012013569107595,cds-ABJ13650.1,colS,putative two-component sensor
gene-PA14_56950,42.3040076387363,42.98437262720292,-0.02301790678451536,0.0936353422719282,cds-ABJ13651.1,colR,putative DNA-binding response regulator ColR
gene-PA14_56960,0.7622089802433633,1.1554629890261565,-0.6002118898799659,0.7623345310419862,cds-ABJ13652.1,PA14_56960,hypothetical protein
gene-PA14_56970,11.326955368875696,9.032550509366315,0.3265547689816871,0.7558498190077823,cds-ABJ13653.1,PA14_56970,conserved hypothetical protein
gene-PA14_56980,36.29329325770164,31.77448056714429,0.19183442639884893,0.7718698682915971,cds-ABJ13654.1,crcB,putative integral membrane protein
gene-PA14_56990,107.69523383136567,104.84316495072964,0.03872159214332305,0.07458473161944146,cds-ABJ13655.1,PA14_56990,conserved hypothetical protein
gene-PA14_57010,2755.4149956784204,2936.1337726377337,-0.09164807916722156,0.31748295006804655,cds-ABJ13656.1,groEL,GroEL protein
gene-PA14_57020,190.7619756985575,182.80671311368,0.061454578716675194,0.12819986193187421,cds-ABJ13657.1,groES,Hsp10 protein
gene-PA14_57030,62.34375263565095,52.053203284586196,0.2602580448281733,0.5126822397104902,cds-ABJ13658.1,PA14_57030,putative membrane protein
gene-PA14_57040,105.54812042539872,98.83618553857032,0.09478964901921362,0.4030185064389585,cds-ABJ13659.1,PA14_57040,conserved hypothetical protein
gene-PA14_57050,206.43461370409284,218.02202106230058,-0.07878896633447392,0.3873762896906149,cds-ABJ13660.1,PA14_57050,putative short chain dehydrogenase
gene-PA14_57060,52.0720277469087,51.309586126863245,0.021280199158040074,0.019079739837005474,cds-ABJ13661.1,PA14_57060,conserved hypothetical protein
gene-PA14_57070,20.53027432088882,22.184109899219667,-0.11177375875039747,0.18547033856916903,cds-ABJ13663.1,PA14_57070,conserved hypothetical protein
gene-PA14_57080,33.6518617519472,28.436116718548302,0.24296185296130754,0.899344495344767,cds-ABJ13662.1,PA14_57080,putative methyltransferase
gene-PA14_57100,74.4592426909997,78.09188468820332,-0.06872168740117975,0.3177236431860585,cds-ABJ13664.1,ampG,putative permease
gene-PA14_57110,101.29316309977823,101.90259852846071,-0.008654039743118205,0.014665011312726834,cds-ABJ13665.1,PA14_57110,putative mechanosensitive ion channel family protein
gene-PA14_57130,190.4336612066539,200.34696625527405,-0.07321215049472485,0.5103292625853052,cds-ABJ13666.1,PA14_57130,conserved hypothetical protein
gene-PA14_57140,17.907473864537245,18.112470393686564,-0.016421494185364777,0.04341506041548447,cds-ABJ13667.1,PA14_57140,putative two-component response regulator
gene-PA14_57160,57.37428125937487,55.12608118932695,0.05766912807524108,0.22386558873863963,cds-ABJ13668.1,apbA,Ketopantoate reductase
gene-PA14_57170,75.63997675211245,79.8978346982796,-0.07900748447680944,0.5025069142343629,cds-ABJ13669.1,PA14_57170,putative two-component response regulator
gene-PA14_57180,77.5144896147819,80.83461950093852,-0.060507280304055895,0.3420776270466321,cds-ABJ13670.1,PA14_57180,putative cob(I)alamin adenosyltransferase
gene-PA14_57190,162.54532344630252,169.4391928403438,-0.05992557232911358,0.5181342726330646,cds-ABJ13671.1,mutT,putative pyrophosphohydrolase
gene-PA14_57200,106.11383675693367,99.21172593622403,0.09703023895682349,0.5153415100801106,cds-ABJ13672.1,PA14_57200,putative glutathione S-transferase
gene-PA14_57210,385.84961236777696,435.5413229317866,-0.17477094733686901,1.4270336506580688,cds-ABJ13673.1,argJ,N-acetylglutamate synthase
gene-PA14_57220,1012.8712879502658,995.2293695943089,0.025349887566443196,0.09255554408403745,cds-ABJ13674.1,secA,preprotein translocase%2C SecA subunit
gene-PA14_57240,77.0503257321455,79.3196925582027,-0.041878029395040775,0.22691673364404183,cds-ABJ13675.1,PA14_57240,putative peptidase
gene-PA14_57250,16.52976155987807,15.752037805078523,0.06952743087367257,0.26040002394726,cds-ABJ13676.1,PA14_57250,conserved hypothetical protein
gene-PA14_57260,874.8509103755199,775.0384104318405,0.1747693664120608,0.9786094754194337,cds-ABJ13677.1,lpxC,UDP-3-O-acyl-N-acetylglucosamine deacetylase
gene-PA14_57275,1540.9593380532388,1568.5827032001625,-0.025632803619519064,0.4185396370643749,cds-ABJ15653.1,ftsZ,cell division protein FtsZ
gene-PA14_57290,428.33277880068727,381.4036481239091,0.16741344232540173,0.7344270831997189,cds-ABJ13678.1,ftsA,ATP-binding cell division protein FtsA
gene-PA14_57300,184.78232869377825,186.44329226974946,-0.012910099714950916,0.037347377917128534,cds-ABJ13679.1,ftsQ,cell division septal protein
gene-PA14_57320,287.2866372888068,303.1385509907215,-0.07748644553799304,0.364876318398053,cds-ABJ13680.1,ddlB,D-alanine--D-alanine ligase
gene-PA14_57330,394.0145000609664,375.3031274631951,0.0701924103590578,0.3346635462393571,cds-ABJ13681.1,murC,UDP-N-acetylmuramate-alanine ligase
gene-PA14_57340,149.3815103997961,134.96819480464487,0.14638211261123465,0.5906842707896217,cds-ABJ13682.1,murG,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentape
gene-PA14_57360,249.84702068760848,234.57176929000047,0.0910156188335393,0.31991129858158385,cds-ABJ13683.1,ftsW,cell division membrane protein
gene-PA14_57370,210.14374449267424,195.24031175817967,0.10612555028032566,0.5158569992448087,cds-ABJ13684.1,murD,UDP-N-acetylmuramoylalanine-D-glutamate ligase
gene-PA14_57380,207.95680461937138,185.6050099270951,0.16404823897809243,0.8393292219176652,cds-ABJ13685.1,mraY,UDP-N-acetylmuramyl pentapeptide phosphotransferas
gene-PA14_57390,332.00391796385514,328.97792674779754,0.013209479327183176,0.06445001319298434,cds-ABJ13686.1,murF,UDP-N-acetylmuramyl pentapeptide synthase
gene-PA14_57410,344.94299268687115,317.42285586920167,0.1199519405092583,0.5360545265713964,cds-ABJ13687.1,murE,UDP-N-acetylmuramyl tripeptide synthase
gene-PA14_57425,220.9731166471416,190.7045974598943,0.21253123830522067,0.6048217241372543,cds-ABJ15658.1,ftsI,penicillin-binding protein 3
gene-PA14_57440,23.686474340613657,21.59715845734594,0.13322195869019643,0.37175066726877415,cds-ABJ13688.1,ftsL,Cell division protein
gene-PA14_57450,192.60094999418303,174.3131276256261,0.1439335946472261,0.27908779926009375,cds-ABJ13689.1,mraW,putative methyltransferase
gene-PA14_57460,111.08621910418513,121.23952315139591,-0.12618022880888724,0.20433921662207766,cds-ABJ13690.1,PA14_57460,conserved hypothetical protein
gene-PA14_57470,32.71011150874461,30.90984488898356,0.08167026047239813,0.2197653153726631,cds-ABJ13691.1,PA14_57470,putative methyltransferases
gene-PA14_57480,221.6536599417118,272.9909787572763,-0.3005460910340002,2.1152548540567007,cds-ABJ13692.1,PA14_57480,putative lipoprotein
gene-PA14_57490,20.246960254542696,21.10675110580128,-0.059999195944418306,0.19272913135271108,cds-ABJ13693.1,PA14_57490,putative endonuclease
gene-PA14_57500,131.4723103040677,138.22788744497998,-0.07228972587228089,0.46394075695549963,cds-ABJ13694.1,PA14_57500,putative phosphoheptose isomerase
gene-PA14_57510,146.25493313552872,147.82636703768858,-0.015418331318800346,0.4453458008868207,cds-ABJ13695.1,PA14_57510,putative secreted lipoprotein
gene-PA14_57520,157.68062559137252,147.9825903747099,0.0915779468365945,0.21124357526655008,cds-ABJ13696.1,sspB,stringent starvation protein B
gene-PA14_57530,168.4695711910617,160.20403634558124,0.07257753937706204,0.24871649367428617,cds-ABJ13697.1,sspA,stringent starvation protein A
gene-PA14_57540,732.2894308132933,705.8991942011247,0.05295179897636064,0.49362732277940824,cds-ABJ13698.1,PA14_57540,putative cytochrome c1 precursor
gene-PA14_57560,1054.3462592361427,1142.020363029518,-0.11523963293511554,0.4828724661803662,cds-ABJ13699.1,PA14_57560,putative cytochrome b
gene-PA14_57570,735.5222996081187,847.0981607103118,-0.203760074884992,0.8864557851405717,cds-ABJ13700.1,PA14_57570,putative cytochrome c reductase%2C iron-sulfur subun
gene-PA14_57580,295.6785888154961,289.9083666269379,0.028432806698674158,0.06098608473878166,cds-ABJ13701.1,rpsI,ribosomal protein S9
gene-PA14_57590,268.07080325789445,286.67152531806954,-0.09678451269572301,0.2597319559186825,cds-ABJ13702.1,rplM,ribosomal protein L13
gene-PA14_57600,123.74918218054593,133.8302137828124,-0.11298486674499468,0.5304341214758024,cds-ABJ13703.1,PA14_57600,putative oxidoreductase%2C aldo/keto reductase famil
gene-PA14_57610,116.14962668788102,122.34924277657598,-0.07502065468259993,0.351688494481899,,,
gene-PA14_57630,20.2909551011458,20.42900819651361,-0.009782389432109339,0.027940475997570633,cds-ABJ13704.1,PA14_57630,putative transcriptional regulator%2C AraC family
gene-PA14_57640,4.295716099565051,5.435664296336189,-0.3395576380041696,0.5132811310135128,cds-ABJ13705.1,PA14_57640,hypothetical protein
gene-PA14_57650,43.8950108196633,44.03035930090877,-0.004441647096465913,0.007856986961917957,cds-ABJ13706.1,PA14_57650,putative ATPase
gene-PA14_57670,252.42114555083444,278.35209287393826,-0.14107815877595184,0.8628018982189108,cds-ABJ13707.1,trpS,tryptophanyl-tRNA synthetase
gene-PA14_57680,81.46717561162846,68.99164882204697,0.23979714930474505,0.8064902497627916,cds-ABJ13708.1,PA14_57680,putative hydrolase
gene-PA14_57690,182.51686891192716,230.1555301190565,-0.33457929645790235,2.7312807856234746,cds-ABJ13709.1,PA14_57690,conserved hypothetical protein
gene-PA14_57710,280.3301004263304,281.84014532280236,-0.0077504618283286576,0.0036866713713501237,cds-ABJ13710.1,cysN,ATP sulfurylase GTP-binding subunit/APS kinase
gene-PA14_57720,126.17118200612549,149.4381996670817,-0.24416654710598606,0.18789958207500534,cds-ABJ13711.1,cysD,ATP sulfurylase small subunit
gene-PA14_57730,54.47708498255101,60.533015134437754,-0.15207270228901548,0.7431680335170152,cds-ABJ13712.1,mltB1,soluble and membrane-bound lytic transglycosylase
gene-PA14_57740,37.62366200441196,40.61885688001314,-0.11050935939479659,0.49146600323150236,cds-ABJ13713.1,PA14_57740,conserved hypothetical protein
gene-PA14_57760,52.68162315360116,52.885213062136415,-0.005564598134936835,0.01572896370995168,cds-ABJ13714.1,algW,AlgW protein
gene-PA14_57770,124.87935396916407,135.71187126394582,-0.12001194465373352,1.5143181326649495,cds-ABJ13715.1,hisC1,histidinol-phosphate aminotransferase
gene-PA14_57780,166.030107712331,183.59846924499206,-0.1451091474874238,1.8568814890055199,cds-ABJ13716.1,hisD,histidinol dehydrogenase
gene-PA14_57800,135.90551968500404,138.96614967392335,-0.0321294528677885,0.10283418466931273,cds-ABJ13717.1,hisG,ATP-phosphoribosyltransferase
gene-PA14_57810,355.58750047248276,390.9603420189185,-0.13681765963818715,0.9619510806953552,cds-ABJ13718.1,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
