,dimA_light_mean_rpm,wt_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_54720,1.2484499182764386,1.947506824232707,-0.6414897444015224,0.7378051733796146,cds-ABJ09889.1,PA14_54720,hypothetical protein
gene-PA14_54730,1.6620441214432624,1.2849792264769384,0.37121322060044043,0.5565671289576579,cds-ABJ09888.1,PA14_54730,conserved hypothetical protein
gene-PA14_54740,2.4278555654698275,2.3693824273929542,0.035171499092735425,0.09856016417732222,cds-ABJ09887.1,PA14_54740,hypothetical protein
gene-PA14_54750,7.402438092294403,9.72836667378508,-0.3941970091430509,0.41909867739294493,cds-ABJ09886.1,PA14_54750,hypothetical protein
gene-PA14_54760,49.63615115483225,41.43336190214627,0.260598356651362,0.8813365701270783,cds-ABJ09885.1,PA14_54760,hypothetical protein
gene-PA14_54770,38.66360343282506,30.354203844081297,0.3490797519739945,1.271236647848895,cds-ABJ09884.1,PA14_54770,hypothetical protein
gene-PA14_54790,22.38726240468445,13.496191280347675,0.73012572425005,2.185241540976912,cds-ABJ09883.1,PA14_54790,hypothetical protein
gene-PA14_54800,11.320735654693875,9.427324786988882,0.26404733186789986,2.21169641625522,cds-ABJ09882.1,rsuA,putative pseudouridylate synthase
gene-PA14_54810,125.71803912729011,68.08577697740323,0.884766301110823,0.6779021525638805,cds-ABJ09881.1,PA14_54810,hypothetical protein
gene-PA14_54820,93.79941882967034,71.00476909686945,0.4016630480405762,1.1878382616711853,cds-ABJ09880.1,PA14_54820,hypothetical protein
gene-PA14_54830,282.19970158766404,309.4129071940964,-0.1328169171220671,0.2890086946439804,cds-ABJ09879.1,PA14_54830,putative transferase
gene-PA14_54840,8.517521455044275,7.614685409066856,0.16164920808113759,0.19898065413554047,,,
gene-PA14_54850,16.490132608701614,11.237651508534343,0.5532623658443732,0.7518171197399123,cds-ABJ09878.1,PA14_54850,hypothetical protein
gene-PA14_54860,14.909369498148118,11.75030468009553,0.3435210398022671,1.0487859677240459,cds-ABJ09877.1,PA14_54860,hypothetical protein
gene-PA14_54870,10.321358339746219,8.597241561890621,0.2636870538353413,1.2120004710717724,cds-ABJ09876.1,PA14_54870,hypothetical protein
gene-PA14_54880,21.355523265072602,19.803012982972405,0.10888928957754442,0.5557677550758398,cds-ABJ09875.1,PA14_54880,putative serine acetyltransferase
gene-PA14_54890,39.69666282855096,39.121619340044724,0.02105164059749099,0.04033441824307241,cds-ABJ09874.1,PA14_54890,hypothetical protein
gene-PA14_54900,15.094712941587053,14.928738646122019,0.015951044469810285,0.04853768044838147,cds-ABJ09873.1,PA14_54900,hypothetical protein
gene-PA14_54910,13.315996233000973,11.673859425754351,0.1898787412893368,0.6046524868734693,cds-ABJ09872.1,PA14_54910,putative thioesterase
gene-PA14_54920,74.2791656267292,64.93570118139903,0.1939457253036014,1.5675928502198362,cds-ABJ09871.1,PA14_54920,putative non-ribosomal peptide synthetase
gene-PA14_54930,35.12261719573399,27.85691233993227,0.3343649763663159,1.0064390968380539,cds-ABJ09870.1,PA14_54930,putative non-ribosomal peptide synthetase
gene-PA14_54940,30.103593156940164,26.218727652656643,0.19933800925596298,0.7966056599143287,cds-ABJ09869.1,PA14_54940,putative siderophore biosynthesis enzyme
gene-PA14_54950,13.542822292969369,11.861706499543061,0.19121681944997498,0.5670734583167687,cds-ABJ09868.1,PA14_54950,hypothetical protein
gene-PA14_54960,3.9739276609412086,4.16087202347397,-0.06632027788248362,0.081002682403958,cds-ABJ09867.1,PA14_54960,hypothetical protein
gene-PA14_54970,8.374091494274632,7.716273467821231,0.11802838243099154,0.33990369445389945,cds-ABJ09866.1,PA14_54970,possible ABC transporter protein
gene-PA14_54980,10.8290687628419,9.847021756753195,0.13714981189132552,0.2670556708032111,cds-ABJ09865.1,PA14_54980,poossible ABC-type transporter protein
gene-PA14_55000,2.4201927919168567,2.043381499478157,0.24416321325376977,0.26350783331040745,cds-ABJ09864.1,PA14_55000,possible ABC-type transporter%2C periplasmic component
gene-PA14_55020,3.754611086121526,3.371654747742786,0.15520659003681553,0.22190421965230783,cds-ABJ09863.1,PA14_55020,possible ABC-type transporter%2C permease component
gene-PA14_55030,2.066486589675071,1.9282505195827422,0.09988741849410969,0.16798649519695816,cds-ABJ09862.1,PA14_55030,possible ABC-type transporter%2C permease component
gene-PA14_55040,1.6823195638394675,1.1132334790833662,0.5956948461341541,0.7787927436022545,cds-ABJ09861.1,PA14_55040,putative ATP-binding component of ferric enterobactin transport
gene-PA14_55050,195.90352244354162,207.3850359851356,-0.08216846032152288,0.1966885655333243,cds-ABJ09860.1,PA14_55050,possible TonB-dependent receptor
gene-PA14_55060,33.1862260195731,31.694341339243962,0.06635928347618024,0.13563205697159433,cds-ABJ09859.1,PA14_55060,conserved hypothetical protein
gene-PA14_55070,36.8166219157231,36.271912355429485,0.021504448089713857,0.02900327433901802,cds-ABJ09858.1,PA14_55070,conserved hypothetical protein
gene-PA14_55080,286.64755415784043,270.3493450224149,0.08445310748315259,0.19787572320246746,cds-ABJ09857.1,PA14_55080,hypothetical protein
gene-PA14_55090,42.15672430072441,29.865699340693084,0.4972732417192502,0.7349916003610724,cds-ABJ09856.1,PA14_55090,hypothetical protein
gene-PA14_55100,12.608424146459429,9.795578820641254,0.3641852692093765,0.7347735446476261,cds-ABJ09855.1,PA14_55100,hypothetical protein
gene-PA14_55110,16.385380860037767,15.139703116070727,0.1140722801669791,0.19353695325917136,cds-ABJ09854.1,PA14_55110,hypothetical protein
gene-PA14_55117,28.675247093324092,22.008996176276508,0.38171254671786503,1.0336254517815786,cds-ABJ15702.1,PA14_55117,hypothetical protein
gene-PA14_55130,1.3184266922221328,1.0010774902075112,0.39726312551480886,0.46080253848568375,cds-ABJ09853.1,gloA2,lactoylglutathione lyase
gene-PA14_55140,1.8302478688773312,1.8476616109466963,-0.013661502245309948,0.012492540930830864,cds-ABJ09852.1,PA14_55140,hypothetical protein
gene-PA14_55150,14.248564550769148,15.279322619356583,-0.1007639896340114,0.34417330360151926,cds-ABJ09851.1,PA14_55150,probable transcriptional regulator
gene-PA14_55160,1.5732086068496696,1.8546510123429751,-0.23743752607512364,0.2221304445833868,cds-ABJ09850.1,toxR,transcriptional regulator ToxR
gene-PA14_55170,46.73198714655326,44.432968390907774,0.07277985708552685,0.17200267645726022,cds-ABJ09849.1,cat,chloramphenicol acetyltransferase
gene-PA14_55180,89.9542647601019,72.89705086270095,0.303331225695927,1.4573404341800213,cds-ABJ09848.1,migA,probable glycosyl transferase
gene-PA14_55200,60.87183413098247,46.487687220778845,0.38892617110228467,1.42603731261775,cds-ABJ09847.1,PA14_55200,probable amidase
gene-PA14_55220,17.95952155313414,14.789584372188502,0.28016737878079134,1.1911340861146444,cds-ABJ09846.1,PA14_55220,probable MFS transporter
gene-PA14_55230,3.067056662690515,1.8117911880659499,0.7594375854575438,1.5290341698570937,cds-ABJ09845.1,PA14_55230,hypothetical protein
gene-PA14_55240,15.38219843467082,15.92176920232932,-0.04973894050410806,0.09764130853394756,cds-ABJ09844.1,PA14_55240,hypothetical protein
gene-PA14_55250,4.977833291228431,4.104217159698987,0.2784107443021797,0.44043498943537784,cds-ABJ09843.1,PA14_55250,probable transcriptional regulator
gene-PA14_55260,1.0494175549897424,0.9962892067387917,0.07495220770768145,0.05648468131580973,cds-ABJ09842.1,PA14_55260,hypothetical protein
gene-PA14_55280,4.470578954377787,3.3147371185705943,0.4315670305464029,1.0858626185049223,cds-ABJ09841.1,PA14_55280,probable peptidyl-prolyl cis-trans isomerase%2C PpiC
gene-PA14_55290,3.2762154519008626,3.4493017969311897,-0.07427409100753463,0.07879579244998415,cds-ABJ09840.1,PA14_55290,hypothetical protein
gene-PA14_55300,1.6010412446123006,2.3268863536457975,-0.5393898086666516,1.1923332945733924,cds-ABJ09839.1,PA14_55300,hypothetical protein
gene-PA14_55320,2.581899915146188,2.486532352338233,0.054297839159501544,0.10203111959455333,cds-ABJ09838.1,PA14_55320,conserved hypothetical protein
gene-PA14_55330,0.7499474937271303,0.7660186918261491,-0.030589937607982426,0.02714806776741414,cds-ABJ09837.1,PA14_55330,hypothetical protein
gene-PA14_55340,0.6004856636981656,0.6651714683158048,-0.14759609564367104,0.19506707414416605,cds-ABJ09836.1,exbD2,transport protein ExbD
gene-PA14_55360,2.7857556093451747,2.039910826866576,0.449562295200162,1.2161219613046097,cds-ABJ09835.1,exbB2,transport protein ExbB2
gene-PA14_55380,1.3889775633971926,1.119571788102462,0.31107584075529,0.34501453158657114,cds-ABJ09834.1,PA14_55380,hypothetical protein
gene-PA14_55390,0.7246488091017943,0.5899055242902288,0.2967973056988246,0.17145921856911586,cds-ABJ09833.1,PA14_55390,hypothetical protein
gene-PA14_55400,41.7097927014369,37.776253802166785,0.1429064964722846,0.7550036498899774,cds-ABJ09832.1,PA14_55400,hypothetical protein
gene-PA14_55410,2.772353352549297,2.033079523399461,0.4474441870391862,0.6893675446996195,cds-ABJ09831.1,PA14_55410,hypothetical protein
gene-PA14_55430,0.6968771859166519,0.5126991358158222,0.44279072095199395,0.37195854685462654,cds-ABJ09830.1,hxcS,probable type II secretion system protein
gene-PA14_55440,4.325157677578128,3.5340588425882635,0.2914265429760519,0.46713232037757374,cds-ABJ09829.1,hxcR,probable type II secretion system protein
gene-PA14_55450,2.564912319804049,2.471408961218899,0.05357571026216879,0.10871200090585668,cds-ABJ09828.1,hxcQ,probable type II secretion system protein
gene-PA14_55460,0.11934739588658612,0.18073270603518474,-0.5986836809247116,0.2025026337712416,cds-ABJ09827.1,hxcZ,probable type II secretion system protein
gene-PA14_55470,1.434918194499607,1.8832510614595137,-0.3922564535455282,0.9120654456355417,cds-ABJ09826.1,hxcY,probable type II secretion system protein
gene-PA14_55480,0.6104334806759434,0.5947616613196902,0.03752233525670902,0.03150829523760975,cds-ABJ09825.1,hxcX,probable type II secretion system protein
gene-PA14_55490,1.7882879641682663,2.0808259291338644,-0.21857702373721333,0.3330771789459679,cds-ABJ09824.1,hxcT,HxcT pseudopilin
gene-PA14_55500,0.5719280157849779,0.8728490289475328,-0.6098971163141669,0.4777409889716393,cds-ABJ09823.1,hxcV,HxcV putative pseudopilin
gene-PA14_55510,6.293541798839271,5.052283574997404,0.3169364361975553,0.8713555360257028,cds-ABJ09822.1,hxcP,hypothetical protein
gene-PA14_55520,0.6801983271229576,0.6299302485061361,0.11076308666732523,0.08077550125202142,cds-ABJ09821.1,hxcU,probable type II secretion system protein
gene-PA14_55530,2.7576287271354083,1.9795599342156283,0.47824814269502475,1.1967654723119752,cds-ABJ09820.1,hxcW,probable type II secretion system protein
gene-PA14_55540,3.2374044975065126,3.0375791285438623,0.09191559430032857,0.09417486848395194,cds-ABJ09819.1,PA14_55540,probable transmembrane sensor
gene-PA14_55550,1.0927066385864763,1.7984875525991069,-0.7188771824205985,1.233147844729063,cds-ABJ09818.1,PA14_55550,probable sigma-70 factor%2C ECF subfamily
gene-PA14_55560,2.9494680236534863,3.9903093624553296,-0.43604561980443246,0.656637226182023,cds-ABJ09817.1,pigC,hypothetical protein
gene-PA14_55570,10.802738606564224,8.235964096951811,0.39138758169157656,0.9758964043628444,cds-ABJ09816.1,pigB,hypothetical protein
gene-PA14_55580,6.032833794011764,10.842665832816563,-0.8458115905460863,1.1527491131608958,cds-ABJ09815.1,nemO,heme oxygenase
gene-PA14_55590,3.555178028639156,3.8341142389868494,-0.10897146830574543,0.17162956401519477,cds-ABJ09814.1,PA14_55590,hypothetical protein
gene-PA14_55600,4.547484722589115,4.820044356850441,-0.08397760205548385,0.22000466207810965,cds-ABJ09813.1,PA14_55600,hypothetical protein
gene-PA14_55610,11.587619530995836,12.070727837898938,-0.05892844079148058,0.22846271719834765,cds-ABJ09812.1,PA14_55610,conserved hypothetical protein
gene-PA14_55620,0.8795237471152563,1.0761442448357148,-0.2910765325437881,0.16916296013307394,,,
gene-PA14_55631,2211.3345881553028,1671.127497314854,0.40409552286695005,0.4724562738570691,,,
gene-PA14_55634,16.58837583228561,16.392295926462793,0.017154702870203705,0.022637666770539338,,,
gene-PA14_55635,58.2184640543114,56.53864942563137,0.04223935589313992,0.05465172428939182,,,
gene-PA14_55637,273.62991666172644,196.09122729386823,0.48070097507697757,0.24748985881244268,,,
gene-PA14_55640,28.965776945404755,31.227341217879296,-0.10846037078182154,0.3200261962900251,cds-ABJ13551.1,sbcD,exonuclease SbcD
gene-PA14_55650,86.58235486090553,85.63037028213311,0.01595047512530831,0.08798959908588991,cds-ABJ13552.1,sbcC,putative exonuclease
gene-PA14_55660,142.1849719990037,119.56117103548547,0.250020053999831,1.9514567199100938,cds-ABJ13553.1,recD,exodeoxyribonuclease V alpha chain
gene-PA14_55670,199.14568129507688,176.15374576088436,0.1769890391000016,1.277692201374737,cds-ABJ13554.1,recB,exodeoxyribonuclease V beta chain
gene-PA14_55690,200.81919091610348,193.5541139376154,0.05316017189336739,0.18908605970217063,cds-ABJ13555.1,recC,exodeoxyribonuclease V gamma chain
gene-PA14_55710,76.35120787588328,67.87426817446386,0.16978623895155867,0.6517708904731663,cds-ABJ13556.1,PA14_55710,putative lipoate-protein ligase
gene-PA14_55720,2.575324221038055,2.2330835524097554,0.20571669756429653,0.35080565347745446,cds-ABJ13557.1,PA14_55720,putative membrane protein
gene-PA14_55730,8.67828158330965,4.907634410650154,0.8223814043407072,0.964091120748364,cds-ABJ13558.1,PA14_55730,putative transcriptional regulator%2C AraC family
gene-PA14_55740,26.798567282879816,21.317617406238664,0.3301096474339477,1.0816655571424398,cds-ABJ13559.1,chrA,putative chromate transport protein
gene-PA14_55750,77.3694275188405,86.08666566171597,-0.1540261875443078,0.357025809902708,cds-ABJ13561.1,PA14_55750,putative chemotaxis transducer
gene-PA14_55760,19.79746551411725,19.781149621669705,0.001189473476714288,0.00889020629849916,cds-ABJ13560.1,PA14_55760,conserved hypothetical protein
gene-PA14_55770,115.29892477935886,125.9390420030636,-0.12734653721546788,0.5167628940580103,cds-ABJ13562.1,pitA,putative probable phosphate transporter
gene-PA14_55780,36.203932074515755,20.55211519639531,0.8168594632118347,2.14988852988302,cds-ABJ13563.1,PA14_55780,putative two-component sensor
gene-PA14_55790,15.208853079513645,5.816090501855702,1.3867894827215232,2.083216037977584,cds-ABJ13564.1,PA14_55790,putative pilus assembly protein
gene-PA14_55800,2.358305122440962,1.4495716065672575,0.7021231486749825,0.8421512375277493,cds-ABJ13565.1,PA14_55800,putative pilus assembly protein
gene-PA14_55810,241.71971730986652,176.85440292152416,0.4507730198317868,2.505595424859194,cds-ABJ13566.1,PA14_55810,putative two-component response regulator
gene-PA14_55820,23.359826082393923,12.62040517101498,0.8882712176774843,1.3765225979639248,cds-ABJ13567.1,PA14_55820,putative membrane protein
gene-PA14_55840,6.171386319997687,3.2515228670730383,0.9244786886199396,3.4870043715024095,cds-ABJ13568.1,PA14_55840,conserved hypothetical protein
gene-PA14_55850,28.310603474398643,18.403573572640912,0.6213565232657318,2.123077708761264,cds-ABJ13569.1,PA14_55850,putative pilus assembly protein
gene-PA14_55860,15.252462700097526,8.236484354993937,0.8889414916542634,1.4870119584334502,cds-ABJ13570.1,PA14_55860,putative pilus assembly protein
gene-PA14_55880,10.65628811828856,5.211692975159644,1.0318807580144806,2.7120331849341253,cds-ABJ13571.1,PA14_55880,putative pilus assembly protein
gene-PA14_55890,22.819903914323362,12.027984017079717,0.9238977666072407,4.01427760401343,cds-ABJ13572.1,cpaF2,putative type II secretion system protein
gene-PA14_55900,25.16726445530135,13.47227216008781,0.9015551406474012,2.786925829262836,cds-ABJ13573.1,PA14_55900,putative pilus assembly protein
gene-PA14_55920,42.88265237152026,31.032949179467636,0.4665933123352187,3.9412423686949545,cds-ABJ13574.1,PA14_55920,putative type II secretion system protein
gene-PA14_55930,30.578286428498966,19.70778721446171,0.6337417186563955,3.1828543906907223,cds-ABJ13575.1,PA14_55930,putative pilus assembly protein
gene-PA14_55940,596.694421166609,445.5727622758197,0.42133124314419756,0.7566760857208996,cds-ABJ13576.1,PA14_55940,putative pilus assembly protein
gene-PA14_55960,57.75550323878488,55.99368633258005,0.04469425640546044,0.18859128856081783,cds-ABJ13577.1,pctC,chemotactic transducer PctC
gene-PA14_55980,253.9628283402541,306.6013525022966,-0.2717467093363723,1.6245533656028917,cds-ABJ13578.1,yjgR,conserved hypothetical protein
gene-PA14_56000,75.41790863303305,70.3467732600588,0.10042289233935982,0.6710924006783882,cds-ABJ13579.1,pctA,chemotactic transducer PctA
gene-PA14_56010,214.69537381614057,197.2798117218545,0.1220477758476646,0.6591239056144722,cds-ABJ13580.1,pctB,chemotactic transducer PctB
gene-PA14_56030,232.79096349287838,266.27524012210716,-0.19388322637427174,0.4325995297136035,cds-ABJ13581.1,PA14_56030,putative glycosyl transferase
gene-PA14_56040,70.83298242630241,75.82448252070826,-0.09824245637652103,0.24536855645719027,cds-ABJ13582.1,PA14_56040,putative deacetylase
gene-PA14_56050,50.725611827216966,42.70527250126966,0.24830015263462546,0.6735742180081415,cds-ABJ13583.1,PA14_56050,putative membrane protein
gene-PA14_56060,176.19886304836533,211.4664542411576,-0.2632242037441451,1.3973778704464572,cds-ABJ13584.1,purU1,formyltetrahydrofolate deformylase
gene-PA14_56070,318.5587562362,431.0118344651366,-0.4361679871476401,0.9386648119211074,cds-ABJ13585.1,mvaT,transcriptional regulator MvaT%2C P16 subunit
gene-PA14_56080,216.68703030611016,200.83996680414728,0.10956641168799972,1.103667471395988,cds-ABJ13586.1,sbcB,exodeoxyribonuclease I
gene-PA14_56090,82.9957248429393,72.65988524799162,0.1918779329109249,0.4270764315932202,cds-ABJ13587.1,PA14_56090,conserved hypothetical protein
gene-PA14_56100,45.827011526844814,36.57373298029235,0.32539030831494986,0.9643618587779739,cds-ABJ13588.1,PA14_56100,putative membrane protein
gene-PA14_56110,29.118188115740804,22.351839265830467,0.381527010066092,1.5280683862022306,cds-ABJ13589.1,PA14_56110,putative membrane protein
